id_bien;No_voie;B_T_Q;Type_voie;Voie;Code_postal;id_codedep_codecommune;Type_local;surface_carrez;Surface_local;total_piece
364;1;;;LE CARRE DES TOILES;49300;49099;Appartement;39,78;40;2
365;72;;RUE;SAINT PIERRE;50200;50147;Appartement;59,19;59;2
366;2;;RUE;DES AUGUSTINS;51000;51108;Appartement;31,79;30;1
367;1;;PL;CARNOT;51200;51230;Appartement;43,85;44;2
368;17;;RUE;DU BOUCAU;54310;54263;Appartement;58,53;56;3
369;3;;IMP;DU RAIL;56400;56023;Appartement;38,01;38;2
370;324;;RUE;DE LA REPUBLIQUE;60290;60342;Appartement;43,84;44;2
371;2;B;RUE;DES CLIGNETTES;60460;60513;Appartement;64,45;80;4
372;1;;RUE;SAINT EXUPERY;62930;62893;Maison;87,68;82;4
373;2;;ALL;DE LA GRAVIERE;64100;64102;Appartement;54,68;54;2
374;9;B;CHE;DU LOUP;69340;69089;Appartement;60,77;61;3
375;18;B;RUE;DU PERRON;69510;69176;Maison;104,11;102;4
376;437;;RUE;DE THIZY;69400;69264;Appartement;56,02;57;3
377;14;;RUE;IMBERT COLOMES;69001;69381;Appartement;28,17;54;3
378;6;;RUE;ROUX SOIGNAT;69003;69383;Appartement;49,13;52;1
379;49;;RUE;EUGENE PONS;69004;69384;Appartement;51,01;52;2
380;15;;PL;EDOUARD DE LA BOUSSINIERE;72000;72181;Appartement;20,92;21;1
381;5669;H;;IMM ARCELLE 1;73440;73257;Appartement;30,84;27;2
382;448;;AV;DU MONT PACCARD;74170;74236;Appartement;16,7;25;2
383;116;;RUE;DE L AUTOMNE;74250;74311;Appartement;47,17;47;2
384;7;;RUE;NOTRE DAME DE NAZARETH;75003;75103;Appartement;27,37;26;2
385;67;;RUE;DE BRETAGNE;75003;75103;Appartement;26,43;11;1
386;22;;RUE;DU TEMPLE;75004;75104;Appartement;34,6;27;2
387;9;;RUE;LARREY;75005;75105;Appartement;27,01;26;1
388;1;;RUE;HUYSMANS;75006;75106;Appartement;29,5;29;1
389;62;;RUE;SAINT PLACIDE;75006;75106;Appartement;110,09;109;5
390;66;;RUE;DE RENNES;75006;75106;Appartement;165,15;163;5
391;45;;RUE;BONAPARTE;75006;75106;Appartement;78,83;79;3
392;27;;RUE;DES SAINTS PERES;75006;75106;Appartement;48,96;52;2
393;139;;RUE;DU FBG SAINT DENIS;75010;75110;Appartement;36,47;29;2
394;32;;RUE;DES PETITS HOTELS;75010;75110;Appartement;49,6;50;2
395;25;;PAS;DUBAIL;75010;75110;Appartement;69,08;71;3
396;13;;BD;DE LA VILLETTE;75010;75110;Appartement;50,78;48;3
397;6;;RUE;DE NEMOURS;75011;75111;Appartement;18,21;23;1
398;15;;BD;RICHARD LENOIR;75011;75111;Appartement;130,65;135;5
399;4;;RUE;MAILLARD;75011;75111;Appartement;53,8;53;3
400;4;;RUE;MAILLARD;75011;75111;Appartement;31,48;32;2
401;9;;RUE;DES BOULETS;75011;75111;Appartement;26,98;23;2
402;11;;AV;DU BEL AIR;75012;75112;Appartement;64,38;57;3
403;16;;RUE;LACUEE;75012;75112;Appartement;48,65;50;2
404;120;;RUE;DU MOULIN DES PRES;75013;75113;Appartement;47,03;51;2
405;45;;RUE;BOULARD;75014;75114;Appartement;52,28;31;3
406;41;;RUE;JONQUOY;75014;75114;Appartement;77,97;75;4
407;12;;RUE;JONQUOY;75014;75114;Appartement;54,56;50;3
408;10;;RUE;FIRMIN GILLOT;75015;75115;Appartement;10,8;12;1
409;37;;RUE;FONDARY;75015;75115;Appartement;55,63;62;3
410;36;;AV;GEORGES MANDEL;75016;75116;Appartement;360,95;357;8
411;15;;RUE;DUFRENOY;75016;75116;Appartement;30,02;27;1
412;11;;RUE;DE L ARC DE TRIOMPHE;75017;75117;Appartement;50,22;55;2
413;132;;RUE;DE TOCQUEVILLE;75017;75117;Appartement;28,35;14;1
414;32;;RUE;LEGENDRE;75017;75117;Appartement;48,88;50;3
415;17;;RUE;DE CHEROY;75017;75117;Appartement;131,25;135;7
416;7;;RUE;NOLLET;75017;75117;Appartement;39,34;42;3
417;3;;RUE;BRIDAINE;75017;75117;Appartement;22,84;22;1
418;98;;RUE;NOLLET;75017;75117;Appartement;83,25;80;4
419;75;;RUE;DOUDEAUVILLE;75018;75118;Appartement;13,15;11;1
420;37;;RUE;DE LA PLAINE;75020;75120;Appartement;46,01;48;2
421;2;;SQ;BRUSSEAU;77130;77061;Appartement;39,6;52;2
422;24;;RUE;GRANDE;77430;77079;Appartement;45,45;46;2
423;1;;RUE;DE BOURGOGNE;77410;77118;Appartement;60,7;60;3
424;3;;PL;PAUL EMILE VICTOR;77100;77284;Appartement;55,2;55;3
425;120;;ALL;DE PLEIN CIEL;77350;77285;Appartement;100,8;100;5
426;41;;BD;DE L ALMONT;77000;77288;Appartement;25,45;25;1
427;38;;RUE;DE LA CHARBONNIERE;77144;77307;Appartement;40,35;40;1
428;5929;B;CITE;DES GUETTES;77670;77419;Appartement;99,42;99;4
429;17;;RUE;DE LA MARNE;77170;77450;Maison;118,56;107;5
430;4;;;RES LA FONTAINE SAINT MARC;77000;77487;Appartement;66,42;67;3
431;2;;QUAI;DE L AMIRAL MOUCHEZ;78400;78146;Appartement;75,16;75;3
432;1;;AV;MONTAIGNE;78340;78165;Appartement;56,83;54;3
433;57;;AV;DE SAINT GERMAIN;78600;78358;Appartement;27,01;25;1
434;57;;AV;DE SAINT GERMAIN;78600;78358;Appartement;111;112;5
435;26;;ALL;CLAUDE MONET;78160;78372;Appartement;52,53;53;2
436;22;;RUE;DU GEN DE GAULLE;78780;78382;Appartement;55,03;65;4
437;2;;AV;P MARTIN LUTHER KING;78230;78481;Appartement;88,78;91;5
438;6;;AV;JEAN JAURES;78500;78586;Appartement;17,78;20;1
439;3;;RUE;REMONT;78000;78646;Maison;98,99;110;5
440;23;;RUE;SAINT GERMAIN;80000;80021;Appartement;19,97;20;1
441;77;;RUE;DE MAYOCQ;80550;80228;Maison;87,02;85;4
442;30;;RUE;DE LA COMEDIE;82000;82121;Appartement;48,4;52;2
443;183;;BD;DE PIERREPLANE;83150;83009;Appartement;25,29;26;1
444;22;;AV;DU PORT;83270;83112;Appartement;68,46;70;3
445;184;;AV;DU CARMEL;83200;83137;Appartement;57,68;51;3
446;57;;RUE;DU DOC PACCARD;84200;84031;Appartement;63,17;79;3
447;27;;BD;DE L'OCEAN;85690;85164;Appartement;52,9;52;3
448;22;;RUE;PIERRE LEROUX;87000;87085;Appartement;44,4;44;2
449;636;;;CITE DU DOCTEUR BARRIERE;87400;87161;Appartement;65,74;56;3
450;10;;RUE;MARIE MARVINGT;88000;88160;Appartement;61,74;64;3
451;15;;RUE;DES AULNES;88230;88181;Appartement;70,19;49;3
452;4;D;RUE;CAROLINE RIER;91070;91086;Appartement;66,05;66;3
453;2;;RUE;DES FRANCS BOURGEOIS;91630;91156;Maison;89,43;89;5
454;38;;BD;DE FONTAINEBLEAU;91100;91174;Appartement;71,64;69;3
455;69;;AV;DES FAUVETTES;91260;91326;Maison;107,15;109;5
456;34;;AV;FRANCOIS MOLE;92160;92002;Appartement;87,01;96;4
457;49;;AV;D ARGENTEUIL;92600;92004;Appartement;52,9;53;3
458;81;;RUE;DU BAC;92600;92004;Appartement;63,2;60;3
459;97;;RUE;DU CHATEAU;92600;92004;Maison;122,8;75;5
460;21;;AV;DE LA REDOUTE;92600;92004;Appartement;53,39;52;2
461;10;;RUE;GEORGES GUYNEMER;92600;92004;Appartement;25,5;27;1
462;221;;AV;D ARGENTEUIL;92270;92009;Appartement;27,73;22;2
463;35;;RUE;RASPAIL;92270;92009;Appartement;56,21;50;3
464;867;;CRS;AQUITAINE;92100;92012;Appartement;96,33;93;4
465;56;;BD;DE LA REPUBLIQUE;92100;92012;Appartement;49,42;50;2
466;2;;RUE;DE L ANCIENNE MAIRIE;92100;92012;Appartement;51,34;50;2
467;35;;BD;D AUTEUIL;92100;92012;Appartement;149,71;148;5
468;10;;AV;ANATOLE FRANCE;92110;92024;Appartement;44,5;44;2
469;3;;RUE;DES ROSES;92260;92032;Appartement;23,95;20;1
470;13;;RUE;VILLEBOIS MAREUIL;92230;92036;Maison;76,07;75;3
471;12;;RUE;DES ACACIAS;92130;92040;Maison;70;55;3
472;136;;RUE;ARISTIDE BRIAND;92300;92044;Appartement;66,05;65;3
473;5;;RUE;BARBES;92300;92044;Appartement;85,07;84;4
474;15;;RUE;BANES;92190;92048;Appartement;58,94;59;3
475;17;T;RUE;SADI CARNOT;92000;92050;Appartement;30,52;45;3
476;20;;RUE;DE ZILINA;92000;92050;Appartement;71,62;68;3
477;7;;ALL;D ORLEANS;92200;92051;Appartement;48,65;40;3
478;11;;RUE;DU GAL H BERTIER;92200;92051;Appartement;122,79;130;4
479;119;;AV;EDOUARD HERRIOT;92350;92060;Appartement;68,51;67;3
480;8;;RUE;LUCIEN VOILIN;92800;92062;Appartement;23,28;22;1
481;115;;RUE;ESTIENNE D ORVES;92500;92063;Appartement;22,51;22;1
482;9;;RUE;CROIX BOSSET;92310;92072;Appartement;53,68;53;2
483;101;;RUE;DES CHENES;92150;92073;Maison;88,9;87;4
484;23;;AV;DE LA REPUBLIQUE;93170;93006;Appartement;64,41;60;4
485;98;;AV;PASTEUR;93260;93045;Appartement;21,28;21;1
486;71;;RUE;DE ROMAINVILLE;93260;93045;Appartement;49,28;48;3
487;137;B;RUE;DE PARIS;93100;93048;Appartement;64,41;48;3
488;13;;RUE;DES ORMES;93100;93048;Appartement;82,56;83;4
489;4;;ALL;PAUL LANGEVIN;93240;93072;Appartement;73,6;73;4
490;8;;ALL;JOHANNES KEPLER;93290;93073;Appartement;93,49;93;5
491;20;;RUE;FELIX EBOUE;94140;94002;Maison;72,52;75;4
492;49;;RUE;MARCEL BOURDARIAS;94140;94002;Appartement;59,69;57;3
493;9002;;RES;L ANGEVINE 2;94470;94004;Appartement;85,22;84;4
494;197;;RUE;DE PARIS;94220;94018;Appartement;34,92;34;2
495;25;;RUE;JULES VALLES;94600;94022;Maison;49,45;31;1
496;1;;RUE;MARIN LA MESLEE;94000;94028;Appartement;81,95;82;4
497;18;;AV;JEAN JAURES;94250;94037;Appartement;68,12;68;3
498;8;;RUE;EMILE BLIN;94200;94041;Appartement;20,5;25;1
499;5;;RUE;GEORGES POMPIDOU;94270;94043;Appartement;26,72;28;1
500;9001;;;RES VERDUN LECLERC;94450;94044;Appartement;41,7;39;2
501;13;;PL;LOUIS ARAGON;94450;94044;Appartement;63,77;63;3
502;7;;RUE;DU MARECHAL VAILLANT;94130;94052;Appartement;44,04;52;3
503;49;;RUE;PAUL BERT;94130;94052;Appartement;28,5;28;1
504;39;;AV;DE BRETAGNE;94510;94060;Maison;94,35;81;5
505;4;;RUE;RENARD;94510;94060;Appartement;77,15;77;4
506;26;;RUE;JEAN JAURES;94510;94060;Appartement;72,75;72;4
507;13;;AV;DES ARTS;94100;94068;Maison;304,8;300;9
508;7;;RUE;ELSA TRIOLET;94460;94074;Maison;82,21;86;4
509;25;;RUE;DE CROSNE;94190;94078;Appartement;40,04;39;2
510;33;;RUE;DE MONTREUIL;94300;94080;Appartement;77,41;82;4
511;16;;AV;DU GAL DE GAULLE;94300;94080;Appartement;146,82;150;5
512;;;RUE;PARMENTIER;95430;95039;Appartement;41,75;45;3
513;27;;RUE;ALBERT MEUNIER;95330;95199;Appartement;56,91;61;3
514;3;;ALL;CHARLES PEGUY;95120;95219;Appartement;69,31;70;3
515;1;;AV;FOCH;95220;95306;Appartement;80,28;94;4
516;;;;DERRIERE LES TOURNELLES;95700;95527;Maison;77,7;78;4
517;39;;RUE;BUFFON;1200;01033;Appartement;108,65;91;4
518;151;;RTE;DE BELLEVILLE;1090;01258;Appartement;86,8;90;3
519;8;;RUE;DE GENEVE;1630;01354;Appartement;52,58;52;2
520;22;;RUE;DE LA FRATERNITE;3000;03190;Appartement;34,9;38;1
521;10;;RUE;SAINT ANTOINE;6600;06004;Appartement;22,47;23;2
522;4;;AV;CAMILLE BLANC;6240;06012;Appartement;47,42;47;2
523;4;;RUE;DE STALINGRAD;6400;06029;Appartement;66,12;67;1
524;59;;AV;DU MARECHAL JUIN;6400;06029;Appartement;67,99;70;2
525;12;;BD;DE LA REPUBLIQUE;6510;06033;Appartement;59,74;62;3
526;124;;PROM;VAL DU CAREI;6500;06083;Appartement;46,66;46;2
527;1;;AV;DE VERDUN;6500;06083;Appartement;42,84;42;2
528;5277;;;LE VILLAGE;6440;06092;Appartement;22,71;25;1
529;85;;RTE;DE VALS;7200;07019;Appartement;59,05;62;3
530;9004;;CITE;DE LA SOUBEYRANNE;7700;07042;Appartement;85,93;86;5
531;9004;;CITE;DE LA SOUBEYRANNE;7700;07042;Appartement;69,46;71;4
532;5638;;RES;HAMEAU LES FALAISES;7150;07304;Appartement;28,52;29;2
533;3;;RUE;JEAN JAURES;11100;11262;Appartement;27,76;48;1
534;159;;RES;HORIZON;11210;11266;Appartement;21,51;22;2
535;27;;AV;MARECHAL FOCH;13260;13022;Appartement;50,43;35;2
536;9012;;MAIL;LE MAIL;13470;13119;Appartement;64,3;65;3
537;57;;RUE;ADOLPHE THIERS;13001;13201;Appartement;53,66;54;3
538;44;;RUE;CURIOL;13001;13201;Appartement;20,37;24;1
539;46;;RUE;CHEVALIER PAUL;13002;13202;Appartement;35,27;35;1
540;13;;RUE;BERANGER;13004;13204;Appartement;55,7;53;3
541;77;;RUE;PAUTRIER;13004;13204;Appartement;33,46;27;0
542;16;;RUE;ROBERT;13007;13207;Appartement;22,8;21;2
543;89;;RUE;SAINT SEBASTIEN;13008;13208;Appartement;51,43;51;1
544;30;;RUE;DES MOUSSES;13008;13208;Appartement;20,45;20;1
545;14;;RUE;NEGRESKO;13008;13208;Appartement;17,1;18;1
546;9001;;CITE;LE CORBUSIER;13008;13208;Appartement;103,14;96;4
547;34;E;RUE;NICOLE ZEMMOUR;13009;13209;Appartement;68,81;68;3
548;296;;BD;ROMAIN ROLLAND;13009;13209;Appartement;76,15;77;5
549;25;;BD;BONIFAY;13010;13210;Appartement;48,14;50;2
550;46;;RUE;SAINTE BAUME;13010;13210;Appartement;27,3;30;1
551;49;;TSSE;DES BONNETS;13013;13213;Appartement;67,2;68;4
552;6412;;VC;RES LES MARINES;14640;14754;Appartement;36,23;36;2
553;48;;AV;EMILE ZOLA;19100;19031;Appartement;27;25;1
554;87;;RUE;DE GOUEDIC;22000;22278;Appartement;36,08;35;2
555;20;B;RUE;DE L ABREUVOIR;25870;25265;Appartement;32;32;1
556;15;;PAS;DU PALOMA;26500;26058;Appartement;66,81;80;4
557;28;;AV;DUCHESNE;26100;26281;Appartement;73,65;75;4
558;1;;RUE;DE LA LIBERATION;27930;27299;Appartement;40,43;43;2
559;6;;RUE;DES ECUYERS;28000;28085;Appartement;32,2;34;2
560;4;;RUE;CHAUVEAU LAGARDE;28000;28085;Appartement;65,63;65;3
561;106;;AV;DU GENERAL LECLERC;28100;28134;Appartement;58,87;58;3
562;14;;RUE;DE L ASPIC;30000;30189;Appartement;42,47;43;2
563;175;;CHE;DE LA DOUCE DAME;31660;31066;Maison;104,56;104;5
564;72;B;AV;SALVADOR ALLENDE;31320;31113;Appartement;78,83;80;3
565;2;;RUE;DES LOIS;31000;31555;Appartement;68,06;85;3
566;10;;RUE;MONTESQUIEU;33380;33051;Maison;42;42;2
567;16;;RUE;JULIE;33800;33063;Appartement;51,43;47;2
568;46;;RES;LE HAMEAU PIERRE FABRE;33410;33081;Appartement;58,22;60;3
569;20;;RUE;HIPPOLYTE GOURDON;33310;33249;Maison;86,01;80;4
570;100;;AV;DE LA LIBERATION;33700;33281;Appartement;59,74;60;3
571;232;;RUE;DE SUZON;33400;33522;Appartement;21,55;22;1
572;9001;;RES;SARCIGNAN;33140;33550;Appartement;52,66;52;3
573;86;;AV;D INGRIL;34110;34108;Appartement;36,69;31;2
574;19;;RUE;ARAGO;34200;34301;Appartement;44,09;44;2
575;17;;BD;JOLIOT CURIE;34200;34301;Appartement;22,13;21;1
576;25;;RUE;GALPIN THIOU;37000;37261;Appartement;51,26;53;2
577;22;;CHE;JESUS;38000;38185;Appartement;18;19;0
578;77;B;CRS;JEAN JAURES;38000;38185;Appartement;73,12;68;3
579;5383;;;LA VILLE;38650;38186;Appartement;35,6;35;2
580;4;;CHE;DE L HERMITAGE;38240;38229;Appartement;132,05;141;4
581;25;;ALL;DE LA DENT DE CROLLES;38330;38249;Appartement;74,5;75;3
582;220;;ALL;DE PRE MAYEN;38330;38249;Appartement;42,06;42;2
583;315;;RUE;DU CLOS CAPPERONY;39220;39470;Appartement;23,57;23;2
584;93;;AV;CHARLES DE GAULLE;40530;40133;Appartement;23,53;24;1
585;220;;CHE;DE LAREIGNE;40280;40281;Appartement;42;42;2
586;30;;RUE;ANDRE BOUILLAR;40220;40312;Appartement;88,35;89;4
587;5;;RUE;OLIVIER DE SERRES;42000;42218;Appartement;74,57;74;3
588;3;;RUE;DE TERRENOIRE;42100;42218;Appartement;47,9;48;2
589;8;;RUE;MARCEAU;44000;44109;Appartement;69,11;67;4
590;38;;BD;OCEANIDES;44380;44132;Appartement;24,04;24;1
591;1;;RUE;DE L ARDECHE;44800;44162;Appartement;103,79;94;5
592;6;;RUE;JEAN PAUL SARTRE;44800;44162;Appartement;61,06;60;3
593;2;;RUE;DES PERVENCHES;45380;45075;Appartement;69,81;69;4
594;4;T;RUE;DUTHUARD;45390;45258;Appartement;140;110;3
595;11;;RUE;LOUIS GAIN;49100;49007;Appartement;77,18;76;3
596;48;;RUE;ST NICOLAS;49100;49007;Appartement;82,6;77;4
597;9;;AV;DE LA RICHARDIERE;49300;49099;Appartement;53,6;50;2
598;7;;MAIL;CLAUDE DEBUSSY;49125;49347;Appartement;57;56;3
599;43;;RUE;CHARLIER;51100;51454;Appartement;74,15;75;3
600;8;;RUE;RUE BERTRAND DE VOGUE;51100;51454;Appartement;92,5;95;4
601;11;;RUE;LUCRECE MERCIER;53200;53062;Appartement;67,77;65;3
602;10;;PL;DE L EGLISE;53800;53073;Appartement;52,26;52;3
603;3;B;RUE;DU COLOMBIER;59155;59220;Appartement;58,27;57;3
604;108;;RUE;SAINT ANDRE;59800;59350;Appartement;133,89;134;5
605;37;;RUE;JULES FERRY;59370;59410;Appartement;32,69;33;1
606;16;;RUE;D ALSACE;60000;60057;Appartement;21,92;32;1
607;150;;BD;DE LA MER;62152;62604;Appartement;71,74;70;4
608;;;RES;LES MARMOTTES;66210;66004;Appartement;30,62;31;2
609;34;;RTE;DE BORDEAUX;69850;69078;Appartement;64,3;64;3
610;2;;AV;RAYMOND DE VEYSSIERES;69130;69081;Appartement;102,76;102;6
611;15;;RUE;REY LORAS;69250;69143;Appartement;53,05;52;2
612;27;;RUE;DU PERRON;69600;69149;Appartement;38,12;37;2
613;26;;RUE;DIDEROT;69600;69149;Appartement;46,65;46;2
614;13;;RUE;BAUDIN;69600;69149;Appartement;72;71;3
615;30;;RUE;PALAIS GRILLET;69002;69382;Appartement;29,02;31;1
616;19;;QUAI;ROMAIN ROLLAND;69005;69385;Appartement;143,12;139;3
617;5168;;;IMM LE GRAND PIC;73130;73235;Appartement;17,94;21;1
618;5215;A;;TIGNY;73450;73306;Appartement;42,3;39;2
619;143;;IMP;DES VIGNES;74370;74019;Appartement;46,28;46;2
620;166;;AV;DE COURMAYEUR;74400;74056;Appartement;33,66;37;2
621;70;;BD;SAINT MICHEL;75006;75106;Appartement;85,61;90;4
622;34;;RUE;CLER;75007;75107;Appartement;50,04;48;3
623;10;;RUE;DE GRANGE BATELIERE;75009;75109;Appartement;39,86;35;2
624;41;;BD;DE LA VILLETTE;75010;75110;Appartement;31,65;37;1
625;59;;RUE;DE LA FONTAINE AU ROI;75011;75111;Appartement;62,72;50;3
626;79;;RUE;BRILLAT SAVARIN;75013;75113;Appartement;30,81;32;2
627;12;;BD;EXELMANS;75016;75116;Appartement;40,8;41;1
628;57;;RUE;PIXERECOURT;75020;75120;Appartement;55,23;85;3
629;8;;RUE;PARC DE L'EPINETTE;77170;77053;Appartement;71,59;71;4
630;15;;RUE;DU PRESBYTERE;77230;77259;Appartement;60,22;60;3
631;6;B;AV;DE WAILLY;78290;78190;Appartement;23,62;23;1
632;20;;RUE;DE DREUX;78711;78362;Appartement;79,74;75;4
633;39;;BD;THIERS;78250;78401;Maison;156,5;156;6
634;5;;RUE;DES JARDINS;83150;83009;Appartement;84,28;90;2
635;254;;AV;DE LA MER;83230;83019;Appartement;15,86;15;1
636;325;;RTE;DE LA BENOITE;83320;83034;Appartement;87,49;64;3
637;59;;AV;GABRIEL PERI;83130;83062;Appartement;35,55;38;2
638;11;;CHE;DU MARTINET;83400;83069;Appartement;121,99;118;4
639;8;;RUE;PIERRE BROSSOLETTE;83210;83130;Appartement;56,15;61;3
640;9001;;RES;ST MARC;83000;83137;Appartement;81,5;84;4
641;216;;RUE;LANGERON;83000;83137;Appartement;97,04;50;2
642;65;;BD;DES ACACIAS;83100;83137;Appartement;65,4;69;3
643;58;;RUE;DE LA XAVEE;88220;88225;Appartement;73,78;74;4
644;3;;RUE;DE BRASSE;90000;90010;Appartement;34,48;34;2
645;8;;RUE;DES ANEMONES;91210;91201;Appartement;63,54;59;3
646;1;B;RUE;PAUL FORT;91310;91425;Appartement;25,35;29;1
647;101;;RUE;DU CHATEAU;92600;92004;Appartement;19,5;24;1
648;91;;RUE;DU CHATEAU;92100;92012;Appartement;61,23;63;3
649;77;;RUE;MARTRE;92110;92024;Appartement;16,98;17;1
650;9;;AV;PUVIS DE CHAVANNES;92400;92026;Appartement;59,72;59;3
651;9;;RUE;DE LA MUTUALITE;92400;92026;Appartement;33,58;34;2
652;6;;AV;DE MONTCHANIN;93150;93007;Appartement;53,1;54;3
653;45;;RUE;DES NOYERS;93230;93063;Appartement;67;67;3
654;53;;AV;DE STALINGRAD;94120;94033;Appartement;52,05;50;3
655;17;;BD;MAURICE BERTEAUX;94100;94068;Appartement;46,6;35;2
656;16;B;AV;ALBERT 1ER;94210;94068;Appartement;41,64;41;3
657;149;;RUE;DU MARECHAL LECLERC;94410;94069;Appartement;35,76;28;2
658;6;;RUE;DE LA PAIX;94300;94080;Appartement;36,15;37;2
659;3;;RUE;GALANDE;95500;95277;Appartement;37,23;36;2
660;9;;RUE;DES CARRIERES;95160;95428;Appartement;115,26;98;4
661;58;;AV;DU MONT BLANC;1220;01143;Appartement;130,8;130;6
662;2;;RUE;DU RECULET;1630;01354;Appartement;58,71;60;2
663;2;;RUE;DES MURIERS;6800;06027;Appartement;76,16;77;3
664;5;;RUE;DU CANADA;6400;06029;Appartement;83,21;96;4
665;54;;RUE;VICTOR HUGO;6110;06030;Appartement;29,07;25;1
666;116;;BD;SADI CARNOT;6110;06030;Appartement;90,45;105;4
667;640;;CHE;DES CAILLADES;6480;06044;Appartement;103,92;120;5
668;29;;AV;VILLERMONT;6000;06088;Appartement;69;36;3
669;4;;AV;CYRNOS;6100;06088;Appartement;47,5;62;3
670;127;;PROM;DES ANGLAIS;6200;06088;Appartement;52,8;42;1
671;65;;AV;DE   VALBERG;6470;06094;Appartement;63,15;75;3
672;562;;CHE;DES RASCAS;6700;06123;Appartement;66,02;65;3
673;190;;RTE;DE CANNES;6220;06155;Appartement;35,76;33;3
674;280;;AV;DE LA BERMONE;6270;06161;Appartement;26,71;27;1
675;27;;RUE;PIERRE BROSSOLETTE;10300;10362;Appartement;35,63;39;2
676;4;;RUE;CHARBONNET;10000;10387;Appartement;32,34;33;2
677;9;;;LA PINEDE;11510;11144;Appartement;37,12;36;2
678;1;;RES;LA VOILE D'OC;11430;11170;Appartement;32,53;45;3
679;71;;RES;HAMEAU DES PECHEURS;11370;11202;Maison;24,61;30;2
680;12;;RUE;DU LUXEMBOURG;11100;11262;Appartement;111,96;109;4
681;10;;QUAI;VICTOR HUGO;11100;11262;Appartement;34,34;34;1
682;3;;RUE;DE SERIGNAN;11130;11379;Appartement;33,08;44;2
683;5000;;AV;ERNEST SUBILIA;13600;13028;Appartement;28,34;28;2
684;14;;PL;AUX HUILES;13001;13201;Appartement;38,54;40;2
685;6;;RUE;GUINTRAND;13002;13202;Appartement;20,2;21;1
686;29;;RUE;MARECHAL FAYOLLE;13004;13204;Appartement;29,86;30;2
687;23;;RUE;D ISLY;13005;13205;Appartement;27,65;30;1
688;30;;RUE;DES MOUSSES;13008;13208;Appartement;50,32;50;2
689;14;;RUE;NEGRESKO;13008;13208;Appartement;69,32;69;3
690;116;;BD;MIREILLE LAUZE;13010;13210;Appartement;68,45;68;3
691;147;;AV;DE LA TIMONE;13010;13210;Appartement;68,89;70;3
692;36;;AV;DE SAINT BARNABE;13012;13212;Appartement;65,72;65;4
693;2;;IMP;DU CHALET;13015;13215;Appartement;125,85;106;2
694;54;;RUE;G LE CONQUERANT;14360;14715;Appartement;41,07;39;2
695;14;;BD;DE LA LIBERTE;18100;18279;Appartement;30,84;30;1
696;9;;RUE;DU VERCORS;29200;29019;Appartement;53,11;53;3
697;38;;AV;DES GLENAN;29000;29232;Appartement;84,69;81;5
698;6572;;;ILE CAVALLO;20169;2A041;Appartement;87,16;89;4
699;5163;;;TIUCCIA;20111;2A070;Appartement;37,78;38;2
700;5;;RUE;D AUVERGNE;30127;30034;Appartement;45,23;47;3
701;2;;AV;LE CENTURION;30240;30133;Appartement;26,4;27;2
702;24;;AV;REGNAULD;33120;33009;Appartement;31,12;31;1
703;6;;AV;DU PARC;33120;33009;Appartement;52;64;3
704;26;;RUE;BONGRAND;33000;33063;Appartement;18,52;39;1
705;267;;RUE;TRUCHON;33140;33080;Appartement;47,34;46;2
706;14;;RUE;ANDRE MALRAUX;33560;33096;Maison;103,36;81;4
707;18;;ALL;DES GRIVES;33270;33167;Maison;66,02;66;3
708;3;;RUE;SIMONE VEIL;33290;33312;Appartement;43,69;44;2
709;9001;;RES;FORTUNIO;33400;33522;Appartement;62,84;63;3
710;11;;CLOS;DE VIC;34110;34333;Maison;29,6;35;3
711;19;;RUE;JOSEPH PANAGET;35230;35032;Appartement;62,91;62;3
712;4;;RUE;FRANCIS POULENC;37300;37122;Appartement;57,03;58;3
713;52;;RUE;DE STALINGRAD;38100;38185;Appartement;88,21;87;4
714;13;;RUE;ANTOINE POLOTTI;38400;38421;Appartement;83,63;83;4
715;9;;RUE;ANNE FRANK;38400;38421;Appartement;47,67;47;2
716;54;;RUE;PEYCHAN;40600;40046;Appartement;70,21;81;4
717;4;;PL;PORTE CAMPET;40000;40192;Appartement;94;120;4
718;154;;ALL;DU REGAIN;40560;40326;Appartement;60,65;63;3
719;6;;RUE;DU CHATEAU GAILLARD;44350;44069;Appartement;51,17;52;3
720;3;B;RUE;DES PATURES;44610;44074;Appartement;29,94;35;1
721;57;;RUE;DES SANSONNETS;44240;44201;Maison;45,95;45;2
722;227;;RUE;DE L ARDOUX;45160;45232;Appartement;23,84;24;1
723;123;;AV;SAINT MICHEL;45160;45232;Maison;116,72;109;4
724;11;;RUE;DES TROIS MARIES;45000;45234;Appartement;16,24;83;4
725;21;;RUE;DE LA BUTTE;45140;45285;Maison;73,01;86;3
726;16;;RUE;GARNIER;49100;49007;Appartement;28,65;29;1
727;2;;AV;JEAN LURCAT;49240;49015;Appartement;69,08;70;3
728;30;;RUE;DU GENERAL COMPERE;51000;51108;Appartement;25,53;26;1
729;13;;RUE;ARISTIDE BRIAND;51430;51573;Appartement;38,35;39;2
730;3;;PL;SAINT REMY;54300;54329;Appartement;47,6;157;4
731;13;;RUE;JOSEPH MARIETTE;56700;56083;Appartement;36,13;32;2
732;25;;RUE;DE QUEHELLO;56260;56107;Appartement;39,56;39;2
733;14;;RUE;RAYMOND QUERO;56100;56121;Appartement;61,47;62;3
